"Stock","Avg","Stdev","Sharpe","Sortino","Pos","Neg"
"PNB.NS",-0.454224971547594,0.770587604833415,-0.680028580940067,-0.789939922630046,2,9
"PVR.NS",0.139530637537044,0.461011830745759,0.151262959058903,0.157278402263567,6,5
"SAIL.NS",0.433820078819251,0.511226171181593,0.712059506109807,1.21910735402625,5,6
"SBIN.NS",0.21658647307873,0.331529004750263,0.442766234984558,0.500689998272715,6,5
"SHREECEM.NS",0.0232718860836563,0.231436687426603,-0.201025767742103,-0.213742335559135,5,6
"RELINFRA.NS",-0.00258342424285917,0.407742578300447,-0.177514078617524,-0.209209587209446,5,6
"RAYMOND.NS",0.0486072996073926,0.363397014430075,-0.0583090212865876,-0.0696488289584657,5,6
"SIEMENS.NS",-0.161501092777323,0.223663122434571,-1.03413434506738,-0.781249096881429,6,5
"SOUTHBANK.NS",-0.49736606112436,0.360426901322018,-1.57358588635124,-1.44786681304955,3,8
"SRF.NS",0.299935978944118,0.435949301169317,0.527903943118049,0.409558784729678,8,3
"SRTRANSFIN.NS",0.267672416961858,0.324379136362909,0.610013934074971,0.685610260285634,6,5
"SUNPHARMA.NS",0.283920359273615,0.304850275901843,0.702389836397199,0.774028446836531,7,4
"TATAGLOBAL.NS",0.149374889046175,0.388454027538404,0.204858901047254,0.308093715441423,4,7
"TATAMOTORS.NS",-0.44300505496446,0.276145879308284,-1.8569955854719,-1.42792352129567,4,7
"TATAMTRDVR.NS",-0.488562232003586,0.250647449408834,-2.22766621873785,-1.76184954334144,3,8
"UNIONBANK.NS",-0.375708380813777,0.514056415440919,-0.866646133166016,-0.95903143877668,4,7
"VEDL.NS",-0.273727774511538,0.310967513349496,-1.10469545409629,-0.911436897230914,5,6
"STAR.NS",-0.630946455435078,0.571709626756659,-1.22569753332249,-1.22139803108437,2,9
"UJJIVAN.NS",0.102806443870592,0.286850632118664,0.11507668562382,0.182472504750963,3,8
"ESCORTS.NS",0.301632461129745,0.351086489338817,0.660338248017093,0.873161652802034,6,5
"UBL.NS",0.584815348110819,0.454931529416869,1.13207964485049,2.25608482460886,5,6
"UPL.NS",-0.0923639521742341,0.225674280415453,-0.718560288451943,-0.695304471595791,4,7
"WIPRO.NS",0.0824017808266044,0.175720667803587,0.0717340602382398,0.0942426726654469,4,7
"BALKRISIND.NS",0.513275745024652,0.407017217426524,1.08958319741703,1.82819983777384,5,6
"CANFINHOME.NS",-0.546612524553175,0.312508567319352,-1.97245519922193,-1.91609104589604,2,9
"IDFCBANK.NS",-0.142010577020718,0.328981628447994,-0.6438268357939,-0.689915376914171,4,7
"KPIT.NS",1.00184243831273,0.264208832983447,3.52768605020046,14.8713263064003,9,2
"TATAPOWER.NS",0.00468275489213691,0.271813711475071,-0.239553290420057,-0.257400072077836,5,6
"GMRINFRA.NS",0.274900042529311,0.525336355902037,0.390423043004241,0.490811621071326,5,6
"LUPIN.NS",-0.09263527899863,0.405060896124947,-0.401006131201082,-0.3880789168697,5,6
"BEL.NS",-0.382447526127915,0.261994104177357,-1.72616155392201,-1.58123220565539,3,8
"LICHSGFIN.NS",-0.202850742386796,0.230522471875181,-1.18273660709183,-1.20196050867893,3,8
"ADANIPOWER.NS",0.197048810495587,0.936786683167695,0.135839021758948,0.16692285840909,6,5
"TECHM.NS",0.585041252417581,0.239515969368163,2.15119112900699,2.35674640418446,9,2
"MCX.NS",-0.247663014791376,0.430723272366976,-0.737038509445058,-0.770086147031143,4,7
"NBCC.NS",-0.42123614507023,0.398529055379632,-1.23211284672772,-1.16378089615472,4,7
"PCJEWELLER.NS",-1.49206406609134,1.02502402061304,-1.52373081853683,-1.10076175179569,5,6
"BERGEPAINT.NS",0.346065742589854,0.235346833613713,1.17388075501381,1.31777711292452,7,4
"NESTLEIND.NS",0.525543039569906,0.17029855429304,2.67616138965223,3.19300861836418,9,2
"VGUARD.NS",0.228948255511694,0.30887757918259,0.515257961020003,0.494075160340181,7,4
"NHPC.NS",-0.0270260758181913,0.268532559153962,-0.360562234913035,-0.329083419273238,6,5
"SUZLON.NS",-0.851082062781355,0.404240617566254,-2.27804591281009,-1.64340892504826,4,7
